datum,atc_code,daily_sales,date,medicine_name,past_7_day_sales,past_30_day_avg_sales,next_7_day_demand,month,live_temp,live_humidity,is_rainy,fever_trend,cold_trend,dengue_trend,allergy_trend,current_stock,days_to_expiry,price_per_unit
7/12/2015,N05B,5.0,2015-07-12,Alprazolam,57.0,6.933333333333334,30.0,7,26.6996731226748,87.60789901980237,0,86,13,72,24,122,142,120
7/13/2015,N05B,5.0,2015-07-13,Alprazolam,52.0,7.033333333333333,26.0,7,27.955466814571032,85.72777403206176,1,75,39,65,29,101,99,120
7/14/2015,N05B,1.0,2015-07-14,Alprazolam,49.0,7.0,25.0,7,28.73082729194564,86.177113946425,0,68,39,51,18,43,313,120
7/15/2015,N05B,5.0,2015-07-15,Alprazolam,45.0,6.833333333333333,31.0,7,29.15096104390373,84.31762386036311,0,79,26,67,11,93,345,120
7/16/2015,N05B,3.0,2015-07-16,Alprazolam,44.0,6.7,36.0,7,28.21638028342306,86.7812713812945,1,83,25,66,20,38,70,120
7/17/2015,N05B,3.0,2015-07-17,Alprazolam,43.0,6.6,36.0,7,28.496175709807353,87.28111635765246,0,84,41,57,25,38,205,120
7/18/2015,N05B,8.0,2015-07-18,Alprazolam,31.0,6.366666666666666,42.0,7,28.127298187541655,86.70315001261011,1,77,12,46,16,33,333,120
7/19/2015,N05B,1.0,2015-07-19,Alprazolam,30.0,6.5,41.0,7,29.028429061327724,88.16546367202476,1,84,37,48,13,17,329,120
7/20/2015,N05B,4.0,2015-07-20,Alprazolam,26.0,6.1,44.0,7,28.469298477236368,87.76446488571473,1,83,10,63,27,101,90,120
7/21/2015,N05B,7.0,2015-07-21,Alprazolam,25.0,6.066666666666666,49.0,7,28.09860649007093,88.69230561599382,0,65,34,70,21,104,209,120
7/22/2015,N05B,10.0,2015-07-22,Alprazolam,31.0,6.133333333333334,56.0,7,27.59744680129393,90.82929111076479,1,81,40,50,17,17,38,120
7/23/2015,N05B,3.0,2015-07-23,Alprazolam,36.0,6.466666666666667,54.0,7,28.121937137563723,89.77907043163924,0,66,36,78,21,46,149,120
7/24/2015,N05B,9.0,2015-07-24,Alprazolam,36.0,6.333333333333333,54.0,7,28.72688706825891,90.86376952153101,0,73,22,47,22,15,226,120
7/25/2015,N05B,7.0,2015-07-25,Alprazolam,42.0,6.466666666666667,53.0,7,28.40121308334709,85.45679731052131,1,54,36,44,21,97,99,120
7/26/2015,N05B,4.0,2015-07-26,Alprazolam,41.0,6.566666666666666,60.0,7,28.57123962751788,86.47415531773403,0,61,32,71,29,12,110,120
7/27/2015,N05B,9.0,2015-07-27,Alprazolam,44.0,6.6,65.0,7,30.014082792026777,89.9607900518379,1,71,13,55,27,145,171,120
7/28/2015,N05B,14.0,2015-07-28,Alprazolam,49.0,6.566666666666666,59.5,7,28.39774588411988,90.01443301429626,0,61,17,40,27,58,348,120
7/29/2015,N05B,8.0,2015-07-29,Alprazolam,56.0,7.033333333333333,50.5,7,27.026502219290265,85.96413814738935,0,78,28,66,15,47,322,120
7/30/2015,N05B,3.0,2015-07-30,Alprazolam,54.0,6.8,46.0,7,29.325410178991255,89.83475177734523,0,88,27,55,29,125,276,120
7/31/2015,N05B,8.0,2015-07-31,Alprazolam,54.0,6.5,54.0,7,25.950702493496625,85.16940365006218,0,88,44,63,26,65,51,120
8/1/2015,N05B,14.0,2015-08-01,Alprazolam,53.0,6.3,55.0,8,25.37787992889107,86.44316717242538,0,85,44,55,12,55,217,120
8/2/2015,N05B,9.0,2015-08-02,Alprazolam,60.0,6.666666666666667,46.0,8,27.503770897080102,84.92111139740308,1,55,44,44,34,29,55,120
8/3/2015,N05B,3.5,2015-08-03,Alprazolam,65.0,6.633333333333334,42.0,8,27.774595001679867,80.846693188281,0,57,20,81,33,85,210,120
8/4/2015,N05B,5.0,2015-08-04,Alprazolam,59.5,6.683333333333334,51.0,8,25.132423164744008,83.69777853472178,1,55,21,50,30,120,230,120
8/5/2015,N05B,3.5,2015-08-05,Alprazolam,50.5,6.516666666666667,56.0,8,26.425773778519876,91.54680342908648,1,79,25,48,34,64,182,120
8/6/2015,N05B,11.0,2015-08-06,Alprazolam,46.0,6.366666666666666,62.0,8,26.090874251670513,85.60834108841499,0,68,21,82,13,75,132,120
8/7/2015,N05B,9.0,2015-08-07,Alprazolam,54.0,6.566666666666666,60.0,8,26.269985515677604,91.90134993015478,1,79,17,57,24,116,347,120
8/8/2015,N05B,5.0,2015-08-08,Alprazolam,55.0,6.666666666666667,56.0,8,28.415396664409418,80.66822041037489,1,74,10,40,30,47,261,120
8/9/2015,N05B,5.0,2015-08-09,Alprazolam,46.0,6.7,65.0,8,28.059758195320878,87.25222537799152,1,59,15,43,26,92,20,120
8/10/2015,N05B,12.5,2015-08-10,Alprazolam,42.0,6.366666666666666,64.0,8,26.97131673021944,77.39699142457866,1,51,16,69,13,148,169,120
8/11/2015,N05B,10.0,2015-08-11,Alprazolam,51.0,6.483333333333333,57.5,8,26.181057109327607,84.99929354525565,1,73,10,77,16,127,40,120
8/12/2015,N05B,9.5,2015-08-12,Alprazolam,56.0,6.65,63.5,8,24.97552549466979,86.89365213295396,1,77,23,53,29,94,343,120
8/13/2015,N05B,9.0,2015-08-13,Alprazolam,62.0,6.8,69.0,8,29.130277408172923,87.51367028498883,0,83,43,61,24,27,198,120
8/14/2015,N05B,5.0,2015-08-14,Alprazolam,60.0,7.066666666666666,66.0,8,27.88817085042738,82.60219082625876,1,52,37,41,27,133,102,120
8/15/2015,N05B,14.0,2015-08-15,Alprazolam,56.0,7.066666666666666,69.0,8,25.93999634389029,88.11727126593021,1,75,10,80,14,85,48,120
8/16/2015,N05B,4.0,2015-08-16,Alprazolam,65.0,7.433333333333334,61.0,8,28.079399246437337,83.39885571986592,0,71,35,43,20,20,170,120
8/17/2015,N05B,6.0,2015-08-17,Alprazolam,64.0,7.466666666666667,65.0,8,26.89466456913806,84.50770824666282,0,81,43,45,21,48,241,120
8/18/2015,N05B,16.0,2015-08-18,Alprazolam,57.5,7.4,67.0,8,26.569335742706485,83.7000333419301,0,85,34,71,22,65,338,120
8/19/2015,N05B,15.0,2015-08-19,Alprazolam,63.5,7.9,71.0,8,27.652817292434403,81.59083194780301,1,63,33,65,31,60,324,120
8/20/2015,N05B,6.0,2015-08-20,Alprazolam,69.0,8.266666666666667,63.0,8,25.88775262513091,89.70915876226258,1,86,16,52,33,81,281,120
8/21/2015,N05B,8.0,2015-08-21,Alprazolam,66.0,8.233333333333333,65.0,8,26.484365220734833,85.14405345147424,0,52,34,51,25,28,110,120
8/22/2015,N05B,6.0,2015-08-22,Alprazolam,69.0,8.166666666666666,69.0,8,27.18219159629932,88.26195513597588,1,77,40,44,33,97,205,120
8/23/2015,N05B,8.0,2015-08-23,Alprazolam,61.0,8.266666666666667,67.0,8,26.25082321067218,88.13413372529381,0,75,22,74,34,74,60,120
8/24/2015,N05B,8.0,2015-08-24,Alprazolam,65.0,8.233333333333333,62.0,8,28.003627815401288,82.09617935718106,1,89,29,79,15,91,279,120
8/25/2015,N05B,20.0,2015-08-25,Alprazolam,67.0,8.266666666666667,63.5,8,29.80359975551739,88.64838174301481,0,59,38,78,34,57,92,120
8/26/2015,N05B,7.0,2015-08-26,Alprazolam,71.0,8.8,51.5,8,25.868552801089287,86.51024273064797,1,75,40,40,28,16,337,120
8/27/2015,N05B,8.0,2015-08-27,Alprazolam,63.0,8.733333333333333,54.0,8,24.502312055543932,81.87729440658133,1,89,33,67,16,37,289,120
8/28/2015,N05B,12.0,2015-08-28,Alprazolam,65.0,8.533333333333333,59.0,8,23.997389748785608,86.34655249402451,0,72,12,61,15,70,113,120
8/29/2015,N05B,4.0,2015-08-29,Alprazolam,69.0,8.666666666666666,55.0,8,26.774297787757526,81.9310963453958,0,56,43,52,27,63,259,120
8/30/2015,N05B,3.0,2015-08-30,Alprazolam,67.0,8.7,61.5,8,26.005253114810724,89.81937510393593,0,83,15,84,10,98,150,120
8/31/2015,N05B,9.5,2015-08-31,Alprazolam,62.0,8.533333333333333,66.5,8,27.311790751600622,87.4413602347663,1,61,44,46,32,28,171,120
9/1/2015,N05B,8.0,2015-09-01,Alprazolam,63.5,8.383333333333333,64.0,9,28.19889650803915,79.78655431342689,0,71,22,67,16,76,142,120
9/2/2015,N05B,9.5,2015-09-02,Alprazolam,51.5,8.35,60.0,9,25.595174730078856,83.79441085465155,1,60,20,54,20,149,360,120
9/3/2015,N05B,13.0,2015-09-03,Alprazolam,54.0,8.55,58.5,9,25.277674255777892,75.25403706588939,1,58,22,65,18,119,25,120
9/4/2015,N05B,8.0,2015-09-04,Alprazolam,59.0,8.816666666666666,63.5,9,28.443899860519142,77.75197609963988,1,54,37,51,32,88,88,120
9/5/2015,N05B,10.5,2015-09-05,Alprazolam,55.0,8.966666666666667,64.5,9,28.203143252079936,79.24274083477889,0,55,13,84,11,98,108,120
9/6/2015,N05B,8.0,2015-09-06,Alprazolam,61.5,8.95,60.0,9,27.361273002450172,86.70705404427656,1,56,31,77,29,43,303,120
9/7/2015,N05B,7.0,2015-09-07,Alprazolam,66.5,8.916666666666666,56.0,9,25.514284622301542,76.78855129737978,0,67,27,63,14,61,97,120
9/8/2015,N05B,4.0,2015-09-08,Alprazolam,64.0,8.983333333333333,63.0,9,28.707086894147487,74.87808217477797,1,64,11,43,17,86,41,120
9/9/2015,N05B,8.0,2015-09-09,Alprazolam,60.0,8.95,66.5,9,29.907849318135916,75.66684345650519,1,50,42,71,15,61,270,120
9/10/2015,N05B,18.0,2015-09-10,Alprazolam,58.5,8.8,64.5,9,28.416973660328384,82.7186476076168,1,64,14,84,15,127,171,120
9/11/2015,N05B,9.0,2015-09-11,Alprazolam,63.5,9.066666666666666,49.5,9,26.728789164152403,78.21742318838344,1,58,21,45,31,43,76,120
9/12/2015,N05B,6.0,2015-09-12,Alprazolam,64.5,9.05,44.5,9,28.066828248356728,79.52274000689415,1,56,25,41,15,85,116,120
9/13/2015,N05B,4.0,2015-09-13,Alprazolam,60.0,8.95,45.5,9,25.950828878599474,82.28849792502345,1,58,39,76,13,44,233,120
9/14/2015,N05B,14.0,2015-09-14,Alprazolam,56.0,8.916666666666666,56.5,9,29.58694107075819,79.52574611612627,1,60,27,71,34,85,173,120
9/15/2015,N05B,7.5,2015-09-15,Alprazolam,63.0,8.916666666666666,48.5,9,28.12276650179431,80.61243981352416,1,52,36,61,34,85,30,120
9/16/2015,N05B,6.0,2015-09-16,Alprazolam,66.5,9.033333333333333,51.0,9,25.34776463237015,81.60564544282909,1,62,36,76,31,53,186,120
9/17/2015,N05B,3.0,2015-09-17,Alprazolam,64.5,9.033333333333333,52.0,9,27.548988459334478,78.70797082411936,1,54,20,46,34,75,80,120
9/18/2015,N05B,4.0,2015-09-18,Alprazolam,49.5,8.6,56.0,9,28.694952265351347,79.50104882021095,1,81,22,78,20,62,350,120
9/19/2015,N05B,7.0,2015-09-19,Alprazolam,44.5,8.233333333333333,63.0,9,27.500428568536716,80.72586620696303,1,71,11,73,27,38,276,120
9/20/2015,N05B,15.0,2015-09-20,Alprazolam,45.5,8.266666666666667,62.0,9,27.58615641783974,82.60453781915966,0,75,34,47,18,95,25,120
9/21/2015,N05B,6.0,2015-09-21,Alprazolam,56.5,8.5,50.0,9,26.163396689429092,77.62289220745805,1,52,42,68,24,25,233,120
9/22/2015,N05B,10.0,2015-09-22,Alprazolam,48.5,8.5,52.0,9,28.849811480622485,70.93827223451066,1,57,44,77,33,83,75,120
9/23/2015,N05B,7.0,2015-09-23,Alprazolam,51.0,8.566666666666666,49.0,9,27.027296199971293,82.03874944815693,1,73,33,60,18,46,322,120
9/24/2015,N05B,7.0,2015-09-24,Alprazolam,52.0,8.533333333333333,51.0,9,24.76533193449245,82.78314775625026,1,89,10,49,28,53,242,120
9/25/2015,N05B,11.0,2015-09-25,Alprazolam,56.0,8.1,46.0,9,27.44311394399441,80.60010248639051,1,62,34,47,22,61,317,120
9/26/2015,N05B,6.0,2015-09-26,Alprazolam,63.0,8.233333333333333,40.0,9,29.47172457335553,80.8048796568696,1,60,22,61,12,40,347,120
9/27/2015,N05B,3.0,2015-09-27,Alprazolam,62.0,8.166666666666666,41.0,9,27.41960583010008,78.30707031757949,1,87,43,54,33,96,98,120
9/28/2015,N05B,8.0,2015-09-28,Alprazolam,50.0,7.866666666666666,41.0,9,30.60697747768528,81.50055026460477,0,63,24,78,23,54,295,120
9/29/2015,N05B,7.0,2015-09-29,Alprazolam,52.0,8.0,44.0,9,28.643451922822777,82.55950045905257,0,54,15,54,14,80,254,120
9/30/2015,N05B,9.0,2015-09-30,Alprazolam,49.0,8.133333333333333,46.0,9,28.50813724342055,80.16948902425545,0,62,27,80,32,49,143,120
10/1/2015,N05B,2.0,2015-10-01,Alprazolam,51.0,8.116666666666667,45.0,10,29.807402601123588,77.4737449900218,0,39,37,71,76,75,288,120
10/2/2015,N05B,5.0,2015-10-02,Alprazolam,46.0,7.916666666666667,48.0,10,29.897570688353564,65.30877673698586,0,18,31,66,55,103,168,120
10/3/2015,N05B,7.0,2015-10-03,Alprazolam,40.0,7.766666666666667,56.0,10,29.604864547320744,70.48888501256904,0,33,17,70,75,36,304,120
10/4/2015,N05B,3.0,2015-10-04,Alprazolam,41.0,7.566666666666666,68.5,10,29.54659591187621,66.47694111304806,0,30,33,55,71,43,351,120
10/5/2015,N05B,11.0,2015-10-05,Alprazolam,41.0,7.4,73.5,10,30.796300743100723,72.63953777187066,0,34,21,65,73,21,187,120
10/6/2015,N05B,9.0,2015-10-06,Alprazolam,44.0,7.416666666666667,74.5,10,28.59625315531415,65.25557371587345,0,25,33,46,79,70,141,120
10/7/2015,N05B,8.0,2015-10-07,Alprazolam,46.0,7.45,71.0,10,28.38615925691361,65.9982353718469,0,24,10,51,52,113,93,120
10/8/2015,N05B,5.0,2015-10-08,Alprazolam,45.0,7.483333333333333,70.0,10,28.315207423686935,68.10043917835239,0,15,37,78,50,84,239,120
10/9/2015,N05B,13.0,2015-10-09,Alprazolam,48.0,7.516666666666667,69.0,10,33.06848182151573,70.7974965095662,0,25,17,46,79,124,146,120
10/10/2015,N05B,19.5,2015-10-10,Alprazolam,56.0,7.683333333333334,58.0,10,30.79551435250587,68.21358583401515,0,20,12,81,62,33,65,120
10/11/2015,N05B,8.0,2015-10-11,Alprazolam,68.5,7.733333333333333,46.5,10,30.45673830252022,68.24367621220271,0,22,26,52,60,59,322,120
10/12/2015,N05B,12.0,2015-10-12,Alprazolam,73.5,7.7,41.5,10,28.413727994559853,69.45732863522174,0,23,18,55,66,85,257,120
10/13/2015,N05B,5.5,2015-10-13,Alprazolam,74.5,7.9,32.5,10,30.935013451012242,69.27327952281549,0,18,20,42,69,112,236,120
10/14/2015,N05B,7.0,2015-10-14,Alprazolam,71.0,7.95,33.0,10,29.825142980320006,74.46234816495557,0,34,43,54,61,30,49,120
10/15/2015,N05B,4.0,2015-10-15,Alprazolam,70.0,7.716666666666667,35.0,10,30.321253411697626,72.0577333590069,0,12,29,42,53,54,168,120
10/16/2015,N05B,2.0,2015-10-16,Alprazolam,69.0,7.6,40.0,10,28.535069526204666,69.02626978064606,0,16,28,75,73,127,137,120
10/17/2015,N05B,8.0,2015-10-17,Alprazolam,58.0,7.466666666666667,41.0,10,30.240403286126366,76.29103573364084,0,29,43,60,78,89,81,120
10/18/2015,N05B,3.0,2015-10-18,Alprazolam,46.5,7.633333333333334,41.0,10,29.364249692690276,71.47498352456803,0,29,18,58,52,120,129,120
10/19/2015,N05B,3.0,2015-10-19,Alprazolam,41.5,7.6,42.0,10,28.851583264454717,67.09311383405935,0,39,28,51,76,28,112,120
10/20/2015,N05B,6.0,2015-10-20,Alprazolam,32.5,7.466666666666667,47.0,10,31.101159503710875,70.76954121997554,0,32,34,65,67,52,27,120
10/21/2015,N05B,9.0,2015-10-21,Alprazolam,33.0,7.166666666666667,48.0,10,27.693438287204998,71.60653763459594,0,31,37,41,71,86,133,120
10/22/2015,N05B,9.0,2015-10-22,Alprazolam,35.0,7.266666666666667,50.0,10,30.847164396471225,67.93712584281596,0,13,42,59,58,111,76,120
10/23/2015,N05B,3.0,2015-10-23,Alprazolam,40.0,7.233333333333333,49.0,10,31.026729200329495,66.84247326758188,0,14,23,68,73,76,255,120
10/24/2015,N05B,8.0,2015-10-24,Alprazolam,41.0,7.1,54.0,10,28.68053448667314,70.25937727012733,0,31,35,67,50,15,26,120
10/25/2015,N05B,4.0,2015-10-25,Alprazolam,41.0,7.133333333333334,52.0,10,28.7695073083013,68.9193346860819,0,13,34,73,70,74,292,120
10/26/2015,N05B,8.0,2015-10-26,Alprazolam,42.0,6.9,59.0,10,29.665461478100397,74.43738366536633,0,38,40,78,64,54,304,120
10/27/2015,N05B,7.0,2015-10-27,Alprazolam,47.0,6.966666666666667,58.0,10,30.42305431569333,72.22346747225474,0,17,40,42,50,127,352,120
10/28/2015,N05B,11.0,2015-10-28,Alprazolam,48.0,7.1,56.0,10,29.77071751227866,68.07767417774026,0,13,36,81,77,147,189,120
10/29/2015,N05B,8.0,2015-10-29,Alprazolam,50.0,7.2,63.0,10,30.65034369028782,71.27781433284576,0,20,35,75,67,117,172,120
10/30/2015,N05B,8.0,2015-10-30,Alprazolam,49.0,7.233333333333333,58.0,10,32.6444694788061,73.80138442817422,0,22,23,74,75,112,198,120
10/31/2015,N05B,6.0,2015-10-31,Alprazolam,54.0,7.2,55.0,10,29.23842484627543,65.81858666230104,0,24,11,47,64,51,288,120
11/1/2015,N05B,11.0,2015-11-01,Alprazolam,52.0,7.333333333333333,64.0,11,23.42723004394487,56.93166527703674,0,64,71,5,64,34,228,120
11/2/2015,N05B,7.0,2015-11-02,Alprazolam,59.0,7.533333333333333,60.0,11,27.23888537454598,59.96649414816141,0,64,75,17,62,118,80,120
11/3/2015,N05B,5.0,2015-11-03,Alprazolam,58.0,7.533333333333333,56.0,11,28.524971863891295,60.106805903715106,0,86,62,8,67,55,159,120
11/4/2015,N05B,18.0,2015-11-04,Alprazolam,56.0,7.6,59.0,11,26.589152544576688,59.84340748361142,0,74,67,15,66,107,270,120
11/5/2015,N05B,3.0,2015-11-05,Alprazolam,63.0,7.833333333333333,45.0,11,24.368376986969498,59.06766846363697,0,69,70,12,54,16,105,120
11/6/2015,N05B,5.0,2015-11-06,Alprazolam,58.0,7.633333333333334,53.0,11,25.8141614551472,59.02181903264394,0,71,77,10,50,53,219,120
11/7/2015,N05B,15.0,2015-11-07,Alprazolam,55.0,7.533333333333333,61.0,11,24.322214773682553,61.152774410464886,0,69,69,15,57,80,107,120
11/8/2015,N05B,7.0,2015-11-08,Alprazolam,64.0,7.866666666666666,51.0,11,26.96428324094442,63.40182766091752,0,64,92,15,74,52,208,120
11/9/2015,N05B,3.0,2015-11-09,Alprazolam,60.0,7.666666666666667,52.0,11,23.97306439595235,58.557141810934716,0,79,74,10,56,68,286,120
11/10/2015,N05B,8.0,2015-11-10,Alprazolam,56.0,7.116666666666666,58.0,11,25.5498068197577,67.31519803551197,0,63,82,19,67,34,146,120
11/11/2015,N05B,4.0,2015-11-11,Alprazolam,59.0,7.116666666666666,51.0,11,24.49349326055914,65.88207430722095,0,70,71,19,75,57,27,120
11/12/2015,N05B,11.0,2015-11-12,Alprazolam,45.0,6.85,58.0,11,26.190237027702445,63.987766888740246,0,66,87,0,57,82,252,120
11/13/2015,N05B,13.0,2015-11-13,Alprazolam,53.0,7.033333333333333,69.0,11,25.45048748429336,61.86745000368469,0,54,62,6,53,95,23,120
11/14/2015,N05B,5.0,2015-11-14,Alprazolam,61.0,7.233333333333333,58.0,11,26.265143154875396,66.02396431941047,0,64,60,9,73,17,269,120
11/15/2015,N05B,8.0,2015-11-15,Alprazolam,51.0,7.266666666666667,57.0,11,26.03352583244955,59.129653905001774,0,76,94,6,61,65,146,120
11/16/2015,N05B,9.0,2015-11-16,Alprazolam,52.0,7.466666666666667,55.0,11,24.520011458413833,57.5021867640293,0,88,60,12,64,89,351,120
11/17/2015,N05B,1.0,2015-11-17,Alprazolam,58.0,7.5,49.0,11,26.940315595293534,58.42208382178805,0,69,89,15,50,142,318,120
11/18/2015,N05B,11.0,2015-11-18,Alprazolam,51.0,7.433333333333334,60.0,11,25.926851522235328,56.991171590729756,0,84,89,9,62,143,23,120
11/19/2015,N05B,22.0,2015-11-19,Alprazolam,58.0,7.7,60.0,11,24.51720648820115,60.36540396694011,0,66,69,2,79,39,193,120
11/20/2015,N05B,2.0,2015-11-20,Alprazolam,69.0,8.233333333333333,46.0,11,29.36138983430869,60.89949139238323,0,58,73,4,76,17,350,120
11/21/2015,N05B,4.0,2015-11-21,Alprazolam,58.0,8.0,51.0,11,26.714645250075687,60.60251951604332,0,53,83,5,64,119,196,120
11/22/2015,N05B,6.0,2015-11-22,Alprazolam,57.0,7.833333333333333,50.0,11,25.77010916990104,59.9627059434546,0,65,79,0,60,114,258,120
11/23/2015,N05B,3.0,2015-11-23,Alprazolam,55.0,7.933333333333334,45.0,11,28.122806790052735,60.39946358451485,0,65,79,3,57,29,167,120
11/24/2015,N05B,12.0,2015-11-24,Alprazolam,49.0,7.766666666666667,47.0,11,28.76272341407991,65.20897142654967,0,78,92,11,60,61,202,120
11/25/2015,N05B,11.0,2015-11-25,Alprazolam,60.0,8.033333333333333,39.0,11,25.781975866529173,61.86015560291725,0,81,71,8,67,33,76,120
11/26/2015,N05B,8.0,2015-11-26,Alprazolam,60.0,8.133333333333333,51.0,11,26.52109622965214,62.76752638981446,0,81,64,1,58,136,159,120
11/27/2015,N05B,7.0,2015-11-27,Alprazolam,46.0,8.166666666666666,49.0,11,24.51799577299559,60.572369810060366,0,87,82,12,54,44,67,120
11/28/2015,N05B,3.0,2015-11-28,Alprazolam,51.0,8.033333333333333,51.0,11,25.779210873847983,55.153233904595766,0,88,75,6,63,72,110,120
11/29/2015,N05B,1.0,2015-11-29,Alprazolam,50.0,7.866666666666666,50.0,11,25.701406169360194,54.55835258859147,0,89,86,12,75,17,130,120
11/30/2015,N05B,5.0,2015-11-30,Alprazolam,45.0,7.633333333333334,54.0,11,26.27724055043248,66.24842997062555,0,87,68,15,73,78,121,120
12/1/2015,N05B,4.0,2015-12-01,Alprazolam,47.0,7.6,55.0,12,23.499140717955516,53.40453317430634,0,88,73,10,32,141,318,120
12/2/2015,N05B,23.0,2015-12-02,Alprazolam,39.0,7.366666666666666,59.0,12,23.83974267324209,53.149745967544206,0,65,88,3,30,96,224,120
12/3/2015,N05B,6.0,2015-12-03,Alprazolam,51.0,7.9,52.0,12,23.356463984449938,55.736989724131746,0,64,73,4,25,138,211,120
12/4/2015,N05B,9.0,2015-12-04,Alprazolam,49.0,7.933333333333334,55.0,12,21.183886060056253,56.65120893498978,0,67,90,0,22,80,186,120
12/5/2015,N05B,2.0,2015-12-05,Alprazolam,51.0,7.633333333333334,55.0,12,21.592299341388372,57.03058641200324,0,53,66,9,30,101,65,120
12/6/2015,N05B,5.0,2015-12-06,Alprazolam,50.0,7.6,58.0,12,22.18038857080449,60.32325559864001,0,86,68,9,16,144,188,120
12/7/2015,N05B,6.0,2015-12-07,Alprazolam,54.0,7.6,58.0,12,22.576639112115156,59.50220914797382,0,89,73,7,34,63,124,120
12/8/2015,N05B,8.0,2015-12-08,Alprazolam,55.0,7.3,63.0,12,24.576161435708173,52.56720032608354,0,53,78,19,25,44,107,120
12/9/2015,N05B,16.0,2015-12-09,Alprazolam,59.0,7.333333333333333,58.0,12,21.25559151972063,57.90620372026537,0,66,93,2,14,105,266,120
12/10/2015,N05B,9.0,2015-12-10,Alprazolam,52.0,7.766666666666667,53.0,12,22.46387742774395,53.8477272453676,0,66,69,17,30,34,290,120
12/11/2015,N05B,9.0,2015-12-11,Alprazolam,55.0,7.8,51.0,12,24.429514247321073,54.58747376670767,0,83,75,17,26,42,137,120
12/12/2015,N05B,5.0,2015-12-12,Alprazolam,55.0,7.966666666666667,54.0,12,22.550183788255083,51.718032382145914,0,68,82,12,26,37,345,120
12/13/2015,N05B,5.0,2015-12-13,Alprazolam,58.0,7.766666666666667,49.0,12,23.690623474764237,49.92078143850577,0,71,90,12,13,43,236,120
12/14/2015,N05B,11.0,2015-12-14,Alprazolam,58.0,7.5,47.0,12,22.790686935608143,54.90531486210313,0,88,61,14,23,136,191,120
12/15/2015,N05B,3.0,2015-12-15,Alprazolam,63.0,7.7,50.0,12,23.385174885987084,52.13205425166626,0,50,81,4,30,47,186,120
12/16/2015,N05B,11.0,2015-12-16,Alprazolam,58.0,7.533333333333333,53.0,12,22.65729118428569,57.78344103571611,0,67,63,2,11,32,205,120
12/17/2015,N05B,7.0,2015-12-17,Alprazolam,53.0,7.6,45.0,12,24.00059820909253,54.15676526943964,0,88,92,18,30,71,102,120
12/18/2015,N05B,12.0,2015-12-18,Alprazolam,51.0,7.8,43.0,12,20.682415388890348,55.92577065684962,0,77,81,9,26,78,47,120
12/19/2015,N05B,0.0,2015-12-19,Alprazolam,54.0,7.833333333333333,59.0,12,22.455031987417183,59.1025772617463,0,62,90,8,29,106,232,120
12/20/2015,N05B,3.0,2015-12-20,Alprazolam,49.0,7.1,74.0,12,23.444859015041462,50.54411445465367,0,84,71,5,12,73,116,120
12/21/2015,N05B,14.0,2015-12-21,Alprazolam,47.0,7.133333333333334,75.0,12,23.800542872009288,52.82614783435094,0,58,92,3,33,110,115,120
12/22/2015,N05B,6.0,2015-12-22,Alprazolam,50.0,7.466666666666667,79.0,12,25.239428934130743,55.542650873697546,0,66,79,2,23,78,67,120
12/23/2015,N05B,3.0,2015-12-23,Alprazolam,53.0,7.466666666666667,82.0,12,22.413462999701636,55.93757444746978,0,83,68,9,25,16,249,120
12/24/2015,N05B,5.0,2015-12-24,Alprazolam,45.0,7.466666666666667,91.0,12,25.21922264279131,58.310492503816974,0,64,82,10,29,134,274,120
12/25/2015,N05B,28.0,2015-12-25,Alprazolam,43.0,7.233333333333333,104.0,12,22.011464260010495,57.60145938712179,0,58,92,12,17,75,142,120
12/26/2015,N05B,15.0,2015-12-26,Alprazolam,59.0,7.8,76.0,12,24.992969617316966,55.29080087719222,0,88,78,7,27,21,288,120
12/27/2015,N05B,4.0,2015-12-27,Alprazolam,74.0,8.033333333333333,61.0,12,24.22620069004756,55.910214011791766,0,68,92,3,26,55,312,120
12/28/2015,N05B,18.0,2015-12-28,Alprazolam,75.0,7.933333333333334,58.0,12,21.629812130551667,55.99322767297147,0,60,64,17,26,88,233,120
12/29/2015,N05B,9.0,2015-12-29,Alprazolam,79.0,8.433333333333334,46.0,12,23.460558855877732,50.59086290597873,0,73,80,6,29,78,359,120
12/30/2015,N05B,12.0,2015-12-30,Alprazolam,82.0,8.7,52.0,12,22.923146246701712,54.53087356793512,0,70,91,2,13,92,184,120
12/31/2015,N05B,18.0,2015-12-31,Alprazolam,91.0,8.933333333333334,42.0,12,23.9383768905125,55.74541965399128,0,67,78,1,32,66,158,120
