date,medicine_name,category,past_7_day_sales,past_30_day_avg_sales,current_stock,days_to_expiry,price_per_unit,daily_sales_real
2016-12-04,Cetirizine,R06,1,0,1,354,327,0.0
2016-12-05,Cetirizine,R06,13,60,8,142,303,2.0
2016-12-06,Cetirizine,R06,7,30,9,271,85,1.0
2016-12-07,Cetirizine,R06,19,90,20,230,280,3.0
2016-12-08,Cetirizine,R06,1,0,0,44,168,0.0
2016-12-09,Cetirizine,R06,11,60,15,167,118,2.0
2016-12-10,Cetirizine,R06,11,60,13,100,276,2.0
2016-12-11,Cetirizine,R06,6,30,6,26,283,1.0
2016-12-12,Cetirizine,R06,27,120,31,382,258,4.0
2016-12-13,Cetirizine,R06,1,0,0,46,124,0.0
2016-12-14,Cetirizine,R06,7,36,3,354,220,1.2
2016-12-15,Cetirizine,R06,8,30,7,387,310,1.0
2016-12-16,Cetirizine,R06,7,30,6,176,34,1.0
2016-12-17,Cetirizine,R06,6,30,6,379,318,1.0
2016-12-18,Cetirizine,R06,8,30,7,43,276,1.0
2016-12-19,Cetirizine,R06,1,0,0,22,313,0.0
2016-12-20,Cetirizine,R06,1,0,1,214,76,0.0
2016-12-21,Cetirizine,R06,18,75,20,132,254,2.5
2016-12-22,Cetirizine,R06,1,0,1,30,238,0.0
2016-12-23,Cetirizine,R06,12,60,14,250,102,2.0
2016-12-24,Cetirizine,R06,7,30,6,23,218,1.0
2016-12-25,Cetirizine,R06,8,30,11,366,172,1.0
2016-12-26,Cetirizine,R06,16,60,21,195,124,2.0
2016-12-27,Cetirizine,R06,1,0,0,267,199,0.0
2016-12-28,Cetirizine,R06,1,0,0,114,127,0.0
2016-12-29,Cetirizine,R06,13,60,8,384,141,2.0
2016-12-30,Cetirizine,R06,1,0,0,379,312,0.0
2016-12-31,Cetirizine,R06,1,0,1,174,321,0.0
2017-01-01,Cetirizine,R06,4,18,2,25,219,0.625
2017-01-02,Cetirizine,R06,18,93,11,76,112,3.125
2017-01-03,Cetirizine,R06,14,56,8,315,112,1.875
2017-01-04,Cetirizine,R06,21,87,27,252,262,2.916666667
2017-01-05,Cetirizine,R06,14,75,14,321,81,2.5
2017-01-06,Cetirizine,R06,14,75,13,212,261,2.5
2017-01-07,Cetirizine,R06,1,0,1,17,170,0.0
2017-01-08,Cetirizine,R06,12,50,9,266,72,1.666666667
2017-01-09,Cetirizine,R06,12,62,7,374,238,2.083333333
2017-01-10,Cetirizine,R06,5,24,6,316,243,0.833333333
2017-01-11,Cetirizine,R06,24,87,20,321,39,2.916666667
2017-01-12,Cetirizine,R06,9,50,7,58,249,1.666666667
2017-01-13,Cetirizine,R06,8,39,4,350,196,1.333333333
2017-01-14,Cetirizine,R06,14,62,13,344,113,2.083333333
2017-01-15,Cetirizine,R06,7,37,7,179,161,1.25
2017-01-16,Cetirizine,R06,16,62,23,256,170,2.083333333
2017-01-17,Cetirizine,R06,15,75,10,190,330,2.5
2017-01-18,Cetirizine,R06,6,24,8,251,66,0.833333333
2017-01-19,Cetirizine,R06,20,99,20,56,172,3.333333333
2017-01-20,Cetirizine,R06,14,75,19,178,348,2.5
2017-01-21,Cetirizine,R06,21,87,19,388,158,2.916666667
2017-01-22,Cetirizine,R06,9,50,8,159,56,1.666666667
2017-01-23,Cetirizine,R06,12,50,16,383,338,1.666666667
2017-01-24,Cetirizine,R06,16,87,9,272,134,2.916666667
2017-01-25,Cetirizine,R06,18,68,12,192,287,2.291666667
2017-01-26,Cetirizine,R06,1,0,0,199,259,0.0
2017-01-27,Cetirizine,R06,8,37,9,388,313,1.25
2017-01-28,Cetirizine,R06,9,37,5,250,210,1.25
2017-01-29,Cetirizine,R06,27,99,19,281,103,3.333333333
2017-01-30,Cetirizine,R06,30,125,42,69,307,4.166666667
2017-01-31,Cetirizine,R06,13,50,7,284,131,1.666666667
2017-02-01,Cetirizine,R06,12,62,10,89,139,2.083333333
2017-02-02,Cetirizine,R06,5,24,6,286,25,0.833333333
2017-02-03,Cetirizine,R06,6,24,8,371,134,0.833333333
2017-02-04,Cetirizine,R06,29,112,16,240,330,3.75
2017-02-05,Cetirizine,R06,7,33,10,63,164,1.1
2017-02-06,Cetirizine,R06,1,0,1,78,342,0.0
2017-02-07,Cetirizine,R06,13,60,7,186,148,2.0
2017-02-08,Cetirizine,R06,11,60,12,317,299,2.0
2017-02-09,Cetirizine,R06,5,30,3,355,164,1.0
2017-02-10,Cetirizine,R06,1,0,1,309,230,0.0
2017-02-11,Cetirizine,R06,19,90,23,23,151,3.0
2017-02-12,Cetirizine,R06,5,30,7,151,328,1.0
2017-02-13,Cetirizine,R06,1,0,1,283,279,0.0
2017-02-14,Cetirizine,R06,6,30,5,312,269,1.0
2017-02-15,Cetirizine,R06,6,30,5,90,104,1.0
2017-02-16,Cetirizine,R06,19,90,21,45,50,3.0
2017-02-17,Cetirizine,R06,7,36,8,239,91,1.2
2017-02-18,Cetirizine,R06,25,93,18,350,95,3.1
2017-02-19,Cetirizine,R06,5,30,2,63,133,1.0
2017-02-20,Cetirizine,R06,24,90,34,301,42,3.0
2017-02-21,Cetirizine,R06,7,30,4,110,142,1.0
2017-02-22,Cetirizine,R06,1,0,1,60,107,0.0
2017-02-23,Cetirizine,R06,12,60,8,22,82,2.0
2017-02-24,Cetirizine,R06,7,30,5,116,101,1.0
2017-02-25,Cetirizine,R06,1,0,0,309,185,0.0
2017-02-26,Cetirizine,R06,7,36,9,320,131,1.2
2017-02-27,Cetirizine,R06,14,60,12,146,135,2.0
2017-02-28,Cetirizine,R06,1,0,0,375,110,0.0
2017-03-01,Cetirizine,R06,15,60,9,210,119,2.0
2017-03-02,Cetirizine,R06,15,60,11,84,159,2.0
2017-03-03,Cetirizine,R06,25,120,31,205,123,4.0
2017-03-04,Cetirizine,R06,29,135,43,57,156,4.5
2017-03-05,Cetirizine,R06,29,150,38,329,188,5.0
2017-03-06,Cetirizine,R06,21,90,30,272,320,3.0
2017-03-07,Cetirizine,R06,12,60,12,162,188,2.0
2017-03-08,Cetirizine,R06,24,90,12,288,305,3.0
2017-03-09,Cetirizine,R06,18,75,21,30,172,2.5
2017-03-10,Cetirizine,R06,7,30,7,277,204,1.0
2017-03-11,Cetirizine,R06,29,105,16,353,338,3.5
2017-03-12,Cetirizine,R06,15,60,15,248,257,2.0
2017-03-13,Cetirizine,R06,1,0,1,50,297,0.0
2017-03-14,Cetirizine,R06,6,30,6,380,181,1.0
2017-03-15,Cetirizine,R06,1,0,0,115,315,0.0
2017-03-16,Cetirizine,R06,21,90,20,46,92,3.0
2017-03-17,Cetirizine,R06,20,90,24,158,249,3.0
2017-03-18,Cetirizine,R06,8,30,11,184,107,1.0
2017-03-19,Cetirizine,R06,18,90,22,390,338,3.0
2017-03-20,Cetirizine,R06,21,90,26,23,231,3.0
2017-03-21,Cetirizine,R06,42,159,23,45,281,5.3
2017-03-22,Cetirizine,R06,16,60,14,49,339,2.0
2017-03-23,Cetirizine,R06,23,105,26,96,71,3.5
2017-03-24,Cetirizine,R06,47,189,63,143,304,6.3
2017-03-25,Cetirizine,R06,29,120,21,385,314,4.0
2017-03-26,Cetirizine,R06,58,240,60,391,284,8.0
2017-03-27,Cetirizine,R06,30,120,19,226,92,4.0
2017-03-28,Cetirizine,R06,35,180,49,376,331,6.0
2017-03-29,Cetirizine,R06,32,135,40,216,63,4.5
2017-03-30,Cetirizine,R06,12,60,12,298,237,2.0
2017-03-31,Cetirizine,R06,41,180,31,284,281,6.0
2017-04-01,Cetirizine,R06,21,90,28,337,189,3.0
2017-04-02,Cetirizine,R06,102,372,133,370,189,12.4
2017-04-03,Cetirizine,R06,19,90,9,328,294,3.0
2017-04-04,Cetirizine,R06,44,165,34,17,145,5.5
2017-04-05,Cetirizine,R06,7,30,5,203,155,1.0
2017-04-06,Cetirizine,R06,6,30,3,322,167,1.0
2017-04-07,Cetirizine,R06,30,150,16,361,54,5.0
2017-04-08,Cetirizine,R06,41,180,42,206,321,6.0
2017-04-09,Cetirizine,R06,6,30,6,11,123,1.0
2017-04-10,Cetirizine,R06,24,120,33,388,347,4.0
2017-04-11,Cetirizine,R06,7,30,5,54,215,1.0
2017-04-12,Cetirizine,R06,30,120,42,389,324,4.0
2017-04-13,Cetirizine,R06,29,150,22,394,70,5.0
2017-04-14,Cetirizine,R06,27,120,27,354,262,4.0
2017-04-15,Cetirizine,R06,41,156,60,228,122,5.2
2017-04-16,Cetirizine,R06,1,0,1,60,295,0.0
2017-04-17,Cetirizine,R06,6,30,6,338,45,1.0
2017-04-18,Cetirizine,R06,16,60,11,22,182,2.0
2017-04-19,Cetirizine,R06,6,30,5,384,346,1.0
2017-04-20,Cetirizine,R06,15,60,11,235,227,2.0
2017-04-21,Cetirizine,R06,20,90,19,344,296,3.0
2017-04-22,Cetirizine,R06,13,60,13,238,221,2.0
2017-04-23,Cetirizine,R06,37,150,33,367,219,5.0
2017-04-24,Cetirizine,R06,28,150,35,391,139,5.0
2017-04-25,Cetirizine,R06,39,150,34,27,91,5.0
2017-04-26,Cetirizine,R06,56,249,44,191,152,8.3
2017-04-27,Cetirizine,R06,77,300,86,88,157,10.0
2017-04-28,Cetirizine,R06,48,210,30,175,58,7.0
2017-04-29,Cetirizine,R06,61,240,40,352,83,8.0
2017-04-30,Cetirizine,R06,15,60,14,297,336,2.0
2017-05-01,Cetirizine,R06,6,30,6,351,92,1.0
2017-05-02,Cetirizine,R06,35,150,48,388,120,5.0
2017-05-03,Cetirizine,R06,12,60,16,61,286,2.0
2017-05-04,Cetirizine,R06,27,122,27,300,87,4.1
2017-05-05,Cetirizine,R06,18,90,25,366,93,3.0
2017-05-06,Cetirizine,R06,47,180,47,314,244,6.0
2017-05-07,Cetirizine,R06,28,120,24,209,247,4.0
2017-05-08,Cetirizine,R06,42,168,37,386,306,5.6
2017-05-09,Cetirizine,R06,21,90,28,304,257,3.0
2017-05-10,Cetirizine,R06,44,210,61,367,191,7.0
2017-05-11,Cetirizine,R06,64,300,76,231,167,10.0
2017-05-12,Cetirizine,R06,45,180,61,18,103,6.0
2017-05-13,Cetirizine,R06,42,210,25,371,23,7.0
2017-05-14,Cetirizine,R06,16,63,20,280,203,2.1
2017-05-15,Cetirizine,R06,48,210,58,222,67,7.0
2017-05-16,Cetirizine,R06,58,210,33,209,81,7.0
2017-05-17,Cetirizine,R06,15,60,16,139,19,2.0
2017-05-18,Cetirizine,R06,18,90,21,101,319,3.0
2017-05-19,Cetirizine,R06,63,300,42,188,50,10.0
2017-05-20,Cetirizine,R06,44,180,41,380,22,6.0
2017-05-21,Cetirizine,R06,26,120,33,341,121,4.0
2017-05-22,Cetirizine,R06,79,330,113,19,315,11.0
2017-05-23,Cetirizine,R06,53,210,32,47,93,7.0
2017-05-24,Cetirizine,R06,33,141,43,187,83,4.71
2017-05-25,Cetirizine,R06,31,129,24,133,176,4.3
2017-05-26,Cetirizine,R06,15,60,9,195,188,2.0
2017-05-27,Cetirizine,R06,73,300,102,327,36,10.0
2017-05-28,Cetirizine,R06,21,90,21,160,208,3.0
2017-05-29,Cetirizine,R06,40,150,46,92,214,5.0
2017-05-30,Cetirizine,R06,39,150,57,169,322,5.0
2017-05-31,Cetirizine,R06,41,150,60,162,273,5.0
2017-06-01,Cetirizine,R06,15,60,19,315,151,2.0
2017-06-02,Cetirizine,R06,24,90,33,34,230,3.0
2017-06-03,Cetirizine,R06,15,60,8,345,336,2.0
2017-06-04,Cetirizine,R06,25,120,22,217,27,4.0
2017-06-05,Cetirizine,R06,58,240,55,202,121,8.0
2017-06-06,Cetirizine,R06,59,225,76,188,90,7.5
2017-06-07,Cetirizine,R06,39,210,54,195,349,7.0
2017-06-08,Cetirizine,R06,26,126,35,176,188,4.2
2017-06-09,Cetirizine,R06,44,180,45,215,97,6.0
2017-06-10,Cetirizine,R06,20,90,15,96,166,3.0
2017-06-11,Cetirizine,R06,24,90,35,130,267,3.0
2017-06-12,Cetirizine,R06,86,360,84,297,298,12.0
2017-06-13,Cetirizine,R06,63,273,81,197,250,9.1
2017-06-14,Cetirizine,R06,22,90,23,237,172,3.0
2017-06-15,Cetirizine,R06,54,195,29,76,153,6.5
2017-06-16,Cetirizine,R06,32,163,35,77,348,5.44
2017-06-17,Cetirizine,R06,33,150,48,227,138,5.0
2017-06-18,Cetirizine,R06,21,99,17,73,96,3.33
2017-06-19,Cetirizine,R06,24,90,22,129,47,3.0
2017-06-20,Cetirizine,R06,66,258,42,201,291,8.63
2017-06-21,Cetirizine,R06,33,162,40,163,149,5.4
2017-06-22,Cetirizine,R06,84,330,57,39,335,11.0
2017-06-23,Cetirizine,R06,8,36,9,121,178,1.2
2017-06-24,Cetirizine,R06,7,30,10,315,312,1.0
2017-06-25,Cetirizine,R06,38,138,29,221,20,4.6
2017-06-26,Cetirizine,R06,24,90,18,333,93,3.0
2017-06-27,Cetirizine,R06,38,180,52,111,32,6.0
2017-06-28,Cetirizine,R06,22,90,11,38,298,3.0
2017-06-29,Cetirizine,R06,40,150,45,50,284,5.0
2017-06-30,Cetirizine,R06,47,180,39,229,335,6.0
2017-07-01,Cetirizine,R06,25,120,15,306,315,4.0
2017-07-02,Cetirizine,R06,33,120,26,303,95,4.0
2017-07-03,Cetirizine,R06,1,0,1,296,249,0.0
2017-07-04,Cetirizine,R06,44,180,42,41,125,6.0
2017-07-05,Cetirizine,R06,33,180,37,194,195,6.0
2017-07-06,Cetirizine,R06,6,30,6,45,199,1.0
2017-07-07,Cetirizine,R06,1,0,1,359,231,0.0
2017-07-08,Cetirizine,R06,23,90,23,28,26,3.0
2017-07-09,Cetirizine,R06,30,120,35,307,170,4.0
2017-07-10,Cetirizine,R06,17,90,16,214,181,3.0
2017-07-11,Cetirizine,R06,16,60,13,74,286,2.0
2017-07-12,Cetirizine,R06,1,0,1,132,29,0.0
2017-07-13,Cetirizine,R06,16,60,9,215,117,2.0
2017-07-14,Cetirizine,R06,22,90,20,399,194,3.0
2017-07-15,Cetirizine,R06,12,60,10,265,52,2.0
2017-07-16,Cetirizine,R06,7,30,4,105,222,1.0
2017-07-17,Cetirizine,R06,21,90,11,203,50,3.0
2017-07-18,Cetirizine,R06,25,120,23,92,31,4.0
2017-07-19,Cetirizine,R06,37,180,20,118,326,6.0
2017-07-20,Cetirizine,R06,15,60,20,57,104,2.0
2017-07-21,Cetirizine,R06,20,90,15,139,144,3.0
2017-07-22,Cetirizine,R06,14,60,19,261,260,2.0
2017-07-23,Cetirizine,R06,28,150,41,313,271,5.0
2017-07-24,Cetirizine,R06,23,90,22,170,121,3.0
2017-07-25,Cetirizine,R06,1,3,1,117,169,0.1
2017-07-26,Cetirizine,R06,7,30,9,112,313,1.0
2017-07-27,Cetirizine,R06,7,30,7,21,211,1.0
2017-07-28,Cetirizine,R06,22,90,24,309,300,3.0
2017-07-29,Cetirizine,R06,23,120,31,195,103,4.0
2017-07-30,Cetirizine,R06,6,30,4,92,16,1.0
2017-07-31,Cetirizine,R06,15,60,18,156,180,2.0
2017-08-01,Cetirizine,R06,7,30,9,25,118,1.0
2017-08-02,Cetirizine,R06,28,120,31,301,184,4.0
2017-08-03,Cetirizine,R06,23,90,11,344,191,3.0
2017-08-04,Cetirizine,R06,14,60,9,48,32,2.0
2017-08-05,Cetirizine,R06,16,60,8,66,236,2.0
2017-08-06,Cetirizine,R06,21,90,18,56,263,3.0
2017-08-07,Cetirizine,R06,1,0,0,328,133,0.0
2017-08-08,Cetirizine,R06,28,126,29,315,81,4.2
2017-08-09,Cetirizine,R06,12,66,14,74,29,2.2
2017-08-10,Cetirizine,R06,7,33,7,121,282,1.1
2017-08-11,Cetirizine,R06,1,0,1,392,172,0.0
2017-08-12,Cetirizine,R06,11,60,8,210,54,2.0
2017-08-13,Cetirizine,R06,6,30,8,140,52,1.0
2017-08-14,Cetirizine,R06,13,60,17,181,161,2.0
2017-08-15,Cetirizine,R06,21,90,22,377,187,3.0
2017-08-16,Cetirizine,R06,14,60,10,323,319,2.0
2017-08-17,Cetirizine,R06,9,45,10,172,77,1.5
2017-08-18,Cetirizine,R06,24,90,33,381,98,3.0
2017-08-19,Cetirizine,R06,13,60,17,183,293,2.0
2017-08-20,Cetirizine,R06,6,30,5,327,96,1.0
2017-08-21,Cetirizine,R06,1,0,1,377,183,0.0
2017-08-22,Cetirizine,R06,14,60,18,225,69,2.0
2017-08-23,Cetirizine,R06,18,90,11,270,143,3.0
2017-08-24,Cetirizine,R06,21,90,12,53,152,3.0
2017-08-25,Cetirizine,R06,6,30,4,190,346,1.0
2017-08-26,Cetirizine,R06,14,60,20,297,62,2.0
2017-08-27,Cetirizine,R06,7,30,8,292,63,1.0
2017-08-28,Cetirizine,R06,24,90,14,206,100,3.0
2017-08-29,Cetirizine,R06,15,63,14,66,53,2.1
2017-08-30,Cetirizine,R06,14,60,13,341,137,2.0
2017-08-31,Cetirizine,R06,5,30,6,171,32,1.0
2017-09-01,Cetirizine,R06,1,0,1,48,255,0.0
2017-09-02,Cetirizine,R06,17,90,16,273,338,3.0
2017-09-03,Cetirizine,R06,19,90,15,159,200,3.0
2017-09-04,Cetirizine,R06,18,90,17,205,53,3.0
2017-09-05,Cetirizine,R06,7,39,4,52,286,1.3
2017-09-06,Cetirizine,R06,21,90,28,159,113,3.0
2017-09-07,Cetirizine,R06,13,60,14,240,264,2.0
2017-09-08,Cetirizine,R06,27,120,34,79,200,4.0
2017-09-09,Cetirizine,R06,32,120,45,395,315,4.0
2017-09-10,Cetirizine,R06,32,126,21,40,316,4.2
2017-09-11,Cetirizine,R06,12,60,10,98,222,2.0
2017-09-12,Cetirizine,R06,14,66,20,122,176,2.2
2017-09-13,Cetirizine,R06,1,0,0,215,82,0.0
2017-09-14,Cetirizine,R06,29,150,29,279,105,5.0
2017-09-15,Cetirizine,R06,18,90,23,88,183,3.0
2017-09-16,Cetirizine,R06,6,36,7,377,287,1.2
2017-09-17,Cetirizine,R06,31,150,18,140,46,5.0
2017-09-18,Cetirizine,R06,15,60,11,318,119,2.0
2017-09-19,Cetirizine,R06,74,270,109,336,342,9.0
2017-09-20,Cetirizine,R06,1,0,1,364,342,0.0
2017-09-21,Cetirizine,R06,7,30,7,204,32,1.0
2017-09-22,Cetirizine,R06,21,90,27,190,16,3.0
2017-09-23,Cetirizine,R06,15,60,20,24,78,2.0
2017-09-24,Cetirizine,R06,6,30,8,161,169,1.0
2017-09-25,Cetirizine,R06,7,30,5,109,317,1.0
2017-09-26,Cetirizine,R06,7,30,9,383,185,1.0
2017-09-27,Cetirizine,R06,1,0,1,263,283,0.0
2017-09-28,Cetirizine,R06,1,0,0,236,266,0.0
2017-09-29,Cetirizine,R06,5,30,4,227,289,1.0
2017-09-30,Cetirizine,R06,1,0,0,136,307,0.0
2017-10-01,Cetirizine,R06,6,30,7,12,59,1.0
2017-10-02,Cetirizine,R06,1,0,1,298,259,0.0
2017-10-03,Cetirizine,R06,11,60,5,329,335,2.0
2017-10-04,Cetirizine,R06,6,30,5,288,340,1.0
2017-10-05,Cetirizine,R06,16,60,9,377,187,2.0
2017-10-06,Cetirizine,R06,13,60,6,318,304,2.0
2017-10-07,Cetirizine,R06,7,30,7,44,290,1.0
2017-10-08,Cetirizine,R06,23,120,15,169,57,4.0
2017-10-09,Cetirizine,R06,1,0,0,113,326,0.0
2017-10-10,Cetirizine,R06,20,90,27,191,43,3.0
2017-10-11,Cetirizine,R06,20,75,10,193,176,2.5
2017-10-12,Cetirizine,R06,11,60,9,220,173,2.0
2017-10-13,Cetirizine,R06,31,120,21,387,266,4.0
2017-10-14,Cetirizine,R06,1,0,0,83,142,0.0
2017-10-15,Cetirizine,R06,12,60,11,282,292,2.0
2017-10-16,Cetirizine,R06,12,60,13,37,163,2.0
2017-10-17,Cetirizine,R06,7,30,3,306,321,1.0
2017-10-18,Cetirizine,R06,8,30,4,321,248,1.0
2017-10-19,Cetirizine,R06,1,0,1,94,336,0.0
2017-10-20,Cetirizine,R06,1,0,0,37,295,0.0
2017-10-21,Cetirizine,R06,25,120,17,176,105,4.0
2017-10-22,Cetirizine,R06,11,60,11,184,125,2.0
2017-10-23,Cetirizine,R06,7,30,7,270,75,1.0
2017-10-24,Cetirizine,R06,7,30,5,229,318,1.0
2017-10-25,Cetirizine,R06,8,30,7,114,147,1.0
2017-10-26,Cetirizine,R06,13,69,13,305,293,2.3
2017-10-27,Cetirizine,R06,14,60,16,233,203,2.0
2017-10-28,Cetirizine,R06,21,90,29,102,43,3.0
2017-10-29,Cetirizine,R06,15,66,20,22,70,2.2
2017-10-30,Cetirizine,R06,7,30,5,289,159,1.0
2017-10-31,Cetirizine,R06,8,30,8,65,52,1.0
2017-11-01,Cetirizine,R06,6,30,6,156,148,1.0
2017-11-02,Cetirizine,R06,20,90,16,242,195,3.0
2017-11-03,Cetirizine,R06,7,30,9,181,337,1.0
2017-11-04,Cetirizine,R06,25,96,23,334,264,3.2
2017-11-05,Cetirizine,R06,11,60,16,73,172,2.0
2017-11-06,Cetirizine,R06,7,30,8,102,331,1.0
2017-11-07,Cetirizine,R06,11,45,6,108,206,1.5
2017-11-08,Cetirizine,R06,7,30,9,48,166,1.0
2017-11-09,Cetirizine,R06,6,30,6,80,222,1.0
2017-11-10,Cetirizine,R06,11,60,10,366,284,2.0
2017-11-11,Cetirizine,R06,1,0,0,104,34,0.0
2017-11-12,Cetirizine,R06,12,60,14,123,157,2.0
2017-11-13,Cetirizine,R06,1,6,1,269,97,0.2
2017-11-14,Cetirizine,R06,6,30,4,145,206,1.0
2017-11-15,Cetirizine,R06,5,30,5,268,208,1.0
2017-11-16,Cetirizine,R06,6,30,4,78,169,1.0
2017-11-17,Cetirizine,R06,15,60,16,327,243,2.0
2017-11-18,Cetirizine,R06,8,36,8,228,25,1.2
2017-11-19,Cetirizine,R06,14,75,14,93,186,2.5
2017-11-20,Cetirizine,R06,1,0,0,165,173,0.0
2017-11-21,Cetirizine,R06,7,30,4,346,156,1.0
2017-11-22,Cetirizine,R06,6,30,5,123,97,1.0
2017-11-23,Cetirizine,R06,22,90,13,287,237,3.0
2017-11-24,Cetirizine,R06,1,0,0,335,101,0.0
2017-11-25,Cetirizine,R06,1,0,0,99,78,0.0
2017-11-26,Cetirizine,R06,12,60,11,323,289,2.0
2017-11-27,Cetirizine,R06,22,90,27,65,115,3.0
2017-11-28,Cetirizine,R06,16,90,22,163,235,3.0
2017-11-29,Cetirizine,R06,24,90,13,345,218,3.0
2017-11-30,Cetirizine,R06,19,90,20,200,232,3.0
2017-12-01,Cetirizine,R06,15,60,10,40,336,2.0
2017-12-02,Cetirizine,R06,8,45,10,33,153,1.5
2017-12-03,Cetirizine,R06,11,60,8,382,323,2.0
2017-12-04,Cetirizine,R06,18,90,12,12,170,3.0
2017-12-05,Cetirizine,R06,13,60,16,159,193,2.0
2017-12-06,Cetirizine,R06,6,30,3,308,59,1.0
2017-12-07,Cetirizine,R06,6,30,6,394,342,1.0
2017-12-08,Cetirizine,R06,13,60,13,179,156,2.0
2017-12-09,Cetirizine,R06,15,60,14,63,303,2.0
2017-12-10,Cetirizine,R06,15,60,18,159,91,2.0
2017-12-11,Cetirizine,R06,5,30,3,148,314,1.0
2017-12-12,Cetirizine,R06,15,60,17,209,135,2.0
2017-12-13,Cetirizine,R06,8,30,6,256,118,1.0
2017-12-14,Cetirizine,R06,17,90,18,220,28,3.0
2017-12-15,Cetirizine,R06,7,30,3,366,241,1.0
2017-12-16,Cetirizine,R06,15,60,17,375,104,2.0
2017-12-17,Cetirizine,R06,15,60,9,233,98,2.0
2017-12-18,Cetirizine,R06,1,0,1,75,313,0.0
2017-12-19,Cetirizine,R06,1,0,1,134,92,0.0
2017-12-20,Cetirizine,R06,15,60,17,56,81,2.0
2017-12-21,Cetirizine,R06,1,0,1,295,303,0.0
2017-12-22,Cetirizine,R06,12,48,9,134,56,1.6
2017-12-23,Cetirizine,R06,7,30,7,397,171,1.0
2017-12-24,Cetirizine,R06,6,30,4,185,150,1.0
2017-12-25,Cetirizine,R06,13,60,18,184,199,2.0
2017-12-26,Cetirizine,R06,12,60,6,30,207,2.0
2017-12-27,Cetirizine,R06,1,0,0,251,252,0.0
2017-12-28,Cetirizine,R06,5,30,3,191,243,1.0
2017-12-29,Cetirizine,R06,15,60,7,264,326,2.0
2017-12-30,Cetirizine,R06,17,90,20,121,139,3.0
2017-12-31,Cetirizine,R06,7,30,9,63,329,1.0
2018-01-01,Cetirizine,R06,1,0,1,343,230,0.0
2018-01-02,Cetirizine,R06,16,60,11,304,197,2.0
2018-01-03,Cetirizine,R06,21,90,12,23,95,3.0
2018-01-04,Cetirizine,R06,13,60,6,10,329,2.0
2018-01-05,Cetirizine,R06,8,30,4,100,148,1.0
2018-01-06,Cetirizine,R06,64,240,46,272,315,8.0
2018-01-07,Cetirizine,R06,1,0,1,273,104,0.0
2018-01-08,Cetirizine,R06,7,30,7,272,303,1.0
2018-01-09,Cetirizine,R06,7,30,8,190,153,1.0
2018-01-10,Cetirizine,R06,11,60,6,166,103,2.0
2018-01-11,Cetirizine,R06,1,0,0,172,235,0.0
2018-01-12,Cetirizine,R06,1,0,1,363,259,0.0
2018-01-13,Cetirizine,R06,8,30,9,27,188,1.0
2018-01-14,Cetirizine,R06,7,30,7,390,97,1.0
2018-01-15,Cetirizine,R06,13,60,10,137,102,2.0
2018-01-16,Cetirizine,R06,1,0,1,48,320,0.0
2018-01-17,Cetirizine,R06,13,60,15,248,294,2.0
2018-01-18,Cetirizine,R06,5,30,5,150,37,1.0
2018-01-19,Cetirizine,R06,7,30,5,215,253,1.0
2018-01-20,Cetirizine,R06,1,0,1,294,245,0.0
2018-01-21,Cetirizine,R06,25,105,28,152,100,3.5
2018-01-22,Cetirizine,R06,6,30,7,99,16,1.0
2018-01-23,Cetirizine,R06,6,30,4,73,36,1.0
2018-01-24,Cetirizine,R06,6,30,5,180,279,1.0
2018-01-25,Cetirizine,R06,18,90,15,262,269,3.0
2018-01-26,Cetirizine,R06,6,30,5,218,149,1.0
2018-01-27,Cetirizine,R06,29,120,23,80,69,4.0
2018-01-28,Cetirizine,R06,13,60,12,249,196,2.0
2018-01-29,Cetirizine,R06,6,30,6,56,101,1.0
2018-01-30,Cetirizine,R06,23,90,25,165,47,3.0
2018-01-31,Cetirizine,R06,7,30,4,220,135,1.0
2018-02-01,Cetirizine,R06,22,90,28,135,94,3.0
2018-02-02,Cetirizine,R06,25,132,14,261,54,4.4
2018-02-03,Cetirizine,R06,16,60,9,373,99,2.0
2018-02-04,Cetirizine,R06,22,90,24,255,84,3.0
2018-02-05,Cetirizine,R06,3,19,2,206,106,0.66
2018-02-06,Cetirizine,R06,5,30,3,361,92,1.0
2018-02-07,Cetirizine,R06,1,0,0,160,113,0.0
2018-02-08,Cetirizine,R06,1,0,0,104,22,0.0
2018-02-09,Cetirizine,R06,1,0,1,393,340,0.0
2018-02-10,Cetirizine,R06,21,90,31,380,89,3.0
2018-02-11,Cetirizine,R06,14,60,20,394,39,2.0
2018-02-12,Cetirizine,R06,6,30,7,244,279,1.0
2018-02-13,Cetirizine,R06,24,90,29,278,287,3.0
2018-02-14,Cetirizine,R06,1,0,0,126,106,0.0
2018-02-15,Cetirizine,R06,1,0,1,117,339,0.0
2018-02-16,Cetirizine,R06,6,30,4,92,330,1.0
2018-02-17,Cetirizine,R06,1,0,1,26,61,0.0
2018-02-18,Cetirizine,R06,6,30,4,110,177,1.0
2018-02-19,Cetirizine,R06,14,60,10,353,98,2.0
2018-02-20,Cetirizine,R06,21,90,24,64,238,3.0
2018-02-21,Cetirizine,R06,7,30,7,212,213,1.0
2018-02-22,Cetirizine,R06,1,0,0,106,232,0.0
2018-02-23,Cetirizine,R06,1,0,1,277,19,0.0
2018-02-24,Cetirizine,R06,19,90,20,310,253,3.0
